#TimeStamp(in microSec);Age;Anger;Contempt;Disgust;Engagement;Fear;Joy;Sadness;Surprise;Valence;Attention;Browfurrow;BrowRaise;Cheekraise;Chinraise;Dimpler;Eyeclosure;Eyewiden;InnerBrowraise;Jawdrop;Lidtighten;Lipcornerdepressor;Lippress;Lippucker;Lipstretch;Lipsuck;Mouthopen;Nosewrinkle;Smile;Smirk;Upperlipraise;Pitch;Roll;Yaw;Id
9767;0; 90.901115; 1.243160; 8.973372; 99.854675;0.132490;0.000003;34.910236;0.000514;-20.875710;97.750786;99.998558;0.007136;0.004745;0.011046;0.007100;0.000102;0.000000;3.175455;0.329166;98.677376;0.009056;0.020512;0.010696;0.002239;0.022474;0.017244;0.061509;0.000000;0.000219;0.000023;-7.209577;-1.642462;3.140803;0
9846;0; 90.902489; 1.243155; 8.656001; 99.827469;0.132227;0.000003;34.740696;0.000513;-20.833885;97.986732;99.998268;0.007642;0.004566;0.012866;0.007515;0.000078;0.000000;3.063160;0.332028;98.588066;0.008497;0.020101;0.011477;0.002149;0.018682;0.017368;0.058175;0.000000;0.000227;0.000024;-6.715178;-1.764655;2.574628;0
9876;0; 90.709854; 1.243137; 8.610716; 99.822792;0.132241;0.000003;34.756058;0.000513;-20.842331;97.918396;99.997498;0.007436;0.004051;0.012900;0.008960;0.000082;0.000000;3.074776;0.333801;98.136703;0.009145;0.019353;0.011549;0.002070;0.021342;0.018254;0.063905;0.000000;0.000226;0.000031;-6.092633;-2.103405;2.745034;0
9940;0; 90.782402; 1.243136; 8.650672; 99.826729;0.131361;0.000003;34.123043;0.000508;-20.701523;98.083466;99.997475;0.007453;0.004972;0.012650;0.009673;0.000089;0.000000;2.658342;0.326369;97.961578;0.008601;0.032676;0.012341;0.002207;0.020718;0.019649;0.062249;0.000000;0.000219;0.000031;-6.471295;-1.562045;2.323499;0
10002;0; 90.793831; 1.243123; 8.495138; 99.812408;0.130639;0.000003;33.624645;0.000505;-20.584190;98.010681;99.996902;0.008649;0.005441;0.012959;0.010947;0.000097;0.000000;2.329992;0.326184;97.716797;0.008793;0.044703;0.013624;0.002457;0.023828;0.020840;0.045829;0.000000;0.000223;0.000032;-6.776489;-1.763717;2.513570;0
10063;0; 90.548027; 1.243098; 7.933626; 99.740257;0.129931;0.000003;33.232121;0.000503;-20.495255;98.002861;99.995819;0.010270;0.004033;0.012369;0.009687;0.000098;0.000000;2.067690;0.354977;96.919022;0.009526;0.042413;0.018367;0.002107;0.024373;0.023168;0.047977;0.000000;0.000223;0.000038;-6.788585;-1.279080;2.533594;0
10126;0; 90.301666; 1.243095; 7.738613; 99.708099;0.129522;0.000003;32.924278;0.000501;-20.422279;97.912247;99.995766;0.010687;0.002858;0.015145;0.009344;0.000032;0.000000;1.857701;0.344082;96.175468;0.009994;0.034793;0.019121;0.002269;0.026268;0.023181;0.046903;0.000000;0.000208;0.000040;-6.427768;-1.914641;2.760089;0
10189;0; 90.076164; 1.243066; 7.411300; 99.642807;0.129442;0.000003;32.900253;0.000501;-20.407867;97.768951;99.994446;0.009986;0.002201;0.014795;0.008854;0.000005;0.000000;1.839347;0.352632;95.651283;0.010495;0.024034;0.021284;0.002309;0.023021;0.024066;0.040975;0.000000;0.000218;0.000042;-6.964312;-0.965563;3.099328;0
10267;0; 89.894836; 1.243042; 6.423075; 99.302437;0.129390;0.000003;32.951782;0.000501;-20.423683;97.947868;99.993477;0.010321;0.002364;0.018880;0.009783;0.000011;0.000000;1.876177;0.381311;95.279976;0.011324;0.024322;0.022355;0.002403;0.021735;0.026396;0.044134;0.000000;0.000210;0.000042;-7.389611;-1.910027;2.672225;0
10345;0; 89.389221; 1.243024; 5.775203; 98.866615;0.129769;0.000003;33.176979;0.000503;-20.468475;98.036835;99.992577;0.010254;0.001453;0.015649;0.009263;0.000002;0.000000;2.030341;0.370099;94.320229;0.010610;0.024841;0.019844;0.002391;0.021338;0.026915;0.032453;0.000000;0.000228;0.000039;-6.857917;-1.248868;2.446076;0
10407;0; 88.763474; 1.242949; 5.217755; 98.197479;0.129906;0.000003;33.318459;0.000504;-20.497192;97.931862;99.989410;0.009671;0.001232;0.014926;0.007642;0.000000;0.000000;2.126919;0.384433;93.118683;0.010021;0.019569;0.021630;0.002326;0.015565;0.027202;0.034176;0.000000;0.000206;0.000041;-6.870071;-1.700582;2.711890;0
10471;0; 88.239891; 1.242909; 3.977749; 94.018829;0.130526;0.000003;33.766644;0.000507;-20.603416;97.814796;99.987640;0.010110;0.000629;0.018542;0.005901;0.000000;0.000000;2.430384;0.390364;92.345055;0.010750;0.021560;0.025005;0.002197;0.011422;0.028304;0.036052;0.000000;0.000213;0.000040;-6.764200;-1.224683;2.993146;0
10533;0; 87.087532; 1.242818; 3.392028; 88.419044;0.131663;0.000003;34.552246;0.000513;-20.785713;97.993690;99.983681;0.009698;0.000342;0.022797;0.005038;0.000000;0.000000;2.958854;0.389938;90.657967;0.011933;0.022761;0.027130;0.002123;0.009352;0.029995;0.035351;0.000000;0.000212;0.000045;-7.442941;-1.307049;2.556971;0
10595;0; 86.439247; 1.242808; 2.865819; 78.065704;0.132245;0.000003;35.092670;0.000517;-20.914726;97.954170;99.983215;0.009891;0.000319;0.023689;0.004457;0.000000;0.000000;3.317419;0.435001;89.826302;0.013724;0.023823;0.030576;0.001940;0.007390;0.033406;0.042950;0.000000;0.000224;0.000049;-8.526084;-1.504935;2.656512;0
10674;0; 86.836716; 1.242865; 2.808715; 76.478004;0.132834;0.000003;35.559536;0.000520;-21.023285;98.123245;99.985802;0.009927;0.000437;0.021918;0.004905;0.000006;0.000000;3.623711;0.457230;90.763779;0.013536;0.033961;0.034279;0.001935;0.006855;0.033771;0.042606;0.000000;0.000210;0.000052;-7.345101;-1.976329;2.216606;0
10736;0; 85.780121; 1.242806; 2.136665; 50.035297;0.131418;0.000003;34.710365;0.000515;-20.836510;97.985268;99.983124;0.008808;0.000606;0.020949;0.005877;0.000005;0.000000;3.068140;0.499560;88.514313;0.014264;0.036296;0.036637;0.001985;0.006552;0.034837;0.050302;0.000000;0.000220;0.000052;-7.910975;-1.353352;2.578358;0
10799;0; 84.261459; 1.242775; 1.866264; 50.031174;0.130031;0.000003;33.734699;0.000508;-20.607353;98.105064;99.981827;0.009367;0.000654;0.017898;0.006735;0.000002;0.000000;2.417396;0.491520;85.589661;0.013689;0.030285;0.035622;0.002164;0.007465;0.032453;0.047616;0.000000;0.000218;0.000053;-7.223828;-1.128646;2.265719;0
10861;0; 82.156113; 1.242680; 1.719810; 50.017548;0.128493;0.000003;32.667240;0.000501;-20.358681;98.243530;99.977669;0.009269;0.001172;0.023034;0.007049;0.000001;0.000000;1.700139;0.486218;81.981972;0.014079;0.032153;0.031658;0.002293;0.007403;0.032101;0.042485;0.000000;0.000224;0.000048;-6.947527;-1.224573;1.879289;0
10923;0; 81.378342; 1.242664; 1.382986; 50.020718;0.127676;0.000003;32.216038;0.000499;-20.253227;98.135353;99.976974;0.009897;0.001957;0.026773;0.009357;0.000004;0.000000;1.392742;0.522515;80.684372;0.014681;0.033201;0.034620;0.002534;0.009431;0.031779;0.039116;0.000000;0.000217;0.000047;-8.417933;-1.326592;2.183608;0
11001;0; 81.093102; 1.242491; 1.222687; 50.008236;0.126780;0.000003;31.607172;0.000495;-20.105240;98.175606;99.969360;0.009911;0.003512;0.021442;0.011109;0.000010;0.000000;0.981290;0.520337;79.980614;0.015440;0.035248;0.032727;0.002484;0.011825;0.030762;0.033184;0.000000;0.000235;0.000046;-7.578031;-0.949460;2.072450;0
11080;4; 78.743721; 1.242242; 1.200586; 49.984123;0.126561;0.000003;31.408764;0.000493;-20.053513;98.144226;99.958366;0.009072;0.006165;0.017376;0.013423;0.000004;0.000000;0.853288;0.497584;76.962402;0.016542;0.032736;0.028048;0.002351;0.012104;0.028429;0.030733;0.000000;0.000268;0.000041;-7.931942;-2.016789;2.159301;0
11141;4; 76.680717; 1.241914; 1.007693; 49.958466;0.125942;0.000003;31.041759;0.000492;-19.961464;98.261383;99.943916;0.008355;0.007719;0.014889;0.017529;0.000002;0.000000;0.613847;0.512118;74.402313;0.015018;0.032819;0.029217;0.002431;0.012481;0.028911;0.027133;0.000000;0.000297;0.000039;-6.887265;-1.132457;1.827280;0
11205;4; 73.167519; 1.240729; 1.000839; 49.862476;0.125374;0.000003;30.712105;0.000491;-19.882050;98.215103;99.892326;0.008574;0.011503;0.014105;0.017669;0.000004;0.000000;0.437622;0.507588;70.598915;0.015537;0.028582;0.030653;0.002317;0.012435;0.026113;0.030650;0.000000;0.000301;0.000040;-6.876384;-1.501844;1.960988;0
11268;4; 71.801971; 1.240203; 0.999089; 49.819679;0.125221;0.000003;30.547926;0.000491;-19.842026;98.196213;99.869415;0.010368;0.011197;0.010997;0.015822;0.000011;0.000000;0.347783;0.475017;69.194672;0.015366;0.024662;0.029603;0.002502;0.014573;0.026068;0.031449;0.000000;0.000307;0.000040;-7.841164;-0.731329;2.014598;0
11329;4; 74.325485; 1.239123; 1.020669; 49.738075;0.125061;0.000003;30.494001;0.000492;-19.834808;98.084244;99.822266;0.009980;0.013584;0.011230;0.014167;0.000011;0.000000;0.363414;0.474646;71.852531;0.015100;0.031052;0.026920;0.002578;0.013652;0.024908;0.036628;0.000000;0.000324;0.000042;-7.479710;-1.435543;2.321437;0
11393;4; 74.154152; 1.237707; 0.954749; 49.622307;0.124748;0.000003;30.371899;0.000494;-19.804001;98.138496;99.760612;0.010140;0.016810;0.009581;0.013705;0.000014;0.000000;0.344500;0.478705;71.760979;0.014826;0.026605;0.027871;0.002622;0.011814;0.024205;0.038956;0.000000;0.000309;0.000042;-8.178229;-0.888464;2.175029;0
11469;4; 74.058113; 1.236369; 0.995238; 49.529709;0.124452;0.000003;30.204397;0.000495;-19.762474;98.217758;99.701920;0.009231;0.018681;0.008896;0.013723;0.000011;0.000000;0.292699;0.467243;71.715584;0.013988;0.034704;0.027184;0.003239;0.011589;0.022661;0.031209;0.000000;0.000363;0.000036;-7.914321;-1.363050;1.953409;0
11533;4; 73.690071; 1.235953; 1.057349; 49.503059;0.124514;0.000003;30.171124;0.000495;-19.756485;97.839798;99.683594;0.008879;0.021258;0.009270;0.016225;0.000009;0.000000;0.290965;0.434567;71.363899;0.012558;0.038102;0.022773;0.003754;0.014879;0.021175;0.032618;0.000000;0.000389;0.000030;-7.556257;-0.338806;2.934355;0
11595;4; 72.749207; 1.235992; 0.954840; 49.502865;0.124639;0.000003;30.088678;0.000494;-19.731880;98.164589;99.685043;0.008781;0.017444;0.007642;0.016473;0.000006;0.000000;0.230026;0.377504;70.352364;0.009927;0.036543;0.020138;0.004693;0.014929;0.018909;0.027920;0.000000;0.000432;0.000027;-7.447463;-0.479882;2.103125;0
11673;4; 74.925728; 1.235866; 0.921611; 49.501423;0.124592;0.000003;30.072012;0.000494;-19.730034;97.977135;99.679688;0.009368;0.021097;0.007647;0.018168;0.000008;0.000001;0.225954;0.380665;72.612892;0.010312;0.041093;0.019070;0.004506;0.017044;0.018974;0.028733;0.000000;0.000407;0.000027;-8.061380;-1.917339;2.598902;0
11736;4; 72.609688; 1.236415; 0.881011; 49.521374;0.124737;0.000003;30.070328;0.000493;-19.727936;97.992470;99.703621;0.007842;0.016990;0.007061;0.019619;0.000015;0.000000;0.194829;0.356324;70.150711;0.009601;0.028335;0.018738;0.005160;0.019809;0.018599;0.033441;0.000000;0.000410;0.000027;-8.557400;-0.838069;2.560074;0
11798;4; 72.053894; 1.235158; 0.750224; 49.420715;0.124529;0.000003;29.936214;0.000494;-19.698944;98.121574;99.648727;0.007981;0.016233;0.007418;0.019478;0.000012;0.000000;0.160431;0.334301;69.658340;0.009703;0.026856;0.018716;0.005334;0.020024;0.018475;0.036240;0.000000;0.000407;0.000029;-8.065032;-0.579364;2.221134;0
11876;4; 66.467255; 1.234314; 0.743167; 49.350349;0.124358;0.000003;29.821676;0.000495;-19.672081;98.047768;99.612030;0.007595;0.018086;0.007120;0.018778;0.000026;0.000000;0.118942;0.318457;64.425217;0.010520;0.024142;0.018831;0.005821;0.020589;0.018898;0.038135;0.000000;0.000369;0.000027;-7.412086;-0.993218;2.417602;0
11938;4; 65.984756; 1.232466; 0.713616; 49.209564;0.124061;0.000003;29.671972;0.000497;-19.641891;98.229156;99.531082;0.007732;0.016320;0.006050;0.018006;0.000018;0.000000;0.103071;0.300785;64.115753;0.010674;0.026230;0.018389;0.005088;0.020979;0.018702;0.041110;0.000000;0.000381;0.000025;-7.487713;-1.478045;1.920777;0
12003;4; 63.798576; 1.232699; 0.683755; 49.243809;0.124026;0.000003;29.665089;0.000496;-19.641258;98.337097;99.541374;0.008760;0.016218;0.005406;0.015616;0.000022;0.000000;0.088681;0.310880;62.168007;0.010716;0.035119;0.017375;0.004779;0.018971;0.018792;0.038570;0.000000;0.000366;0.000026;-8.011486;-1.141949;1.600821;0
12065;4; 54.957710; 1.229729; 0.627534; 49.024055;0.123451;0.000003;29.441156;0.000500;-19.593567;97.902641;99.411064;0.009723;0.014477;0.005737;0.019195;0.000021;0.000000;0.076229;0.313135;55.022438;0.011068;0.042328;0.017413;0.005177;0.019955;0.018828;0.034039;0.000000;0.000373;0.000027;-8.131173;-0.844323;2.783518;0
12126;4; 53.095074; 1.226917; 0.600025; 48.785839;0.122875;0.000003;29.250885;0.000504;-19.546364;98.078606;99.287285;0.010511;0.016762;0.006134;0.014247;0.000008;0.000000;0.075427;0.329457;53.728382;0.010234;0.032645;0.018225;0.005543;0.015894;0.019660;0.037476;0.000000;0.000397;0.000026;-7.053809;-1.481965;2.336416;0
12189;4; 44.823753; 1.222961; 0.588849; 48.466270;0.122220;0.000003;28.964277;0.000509;-19.477013;98.158813;99.113113;0.010810;0.013834;0.004414;0.015198;0.000005;0.000000;0.062380;0.309712;47.373486;0.009378;0.027726;0.018143;0.006000;0.017968;0.018932;0.030470;0.000000;0.000362;0.000026;-8.675445;-1.121203;2.119126;0
12282;4; 40.026829; 1.216858; 0.544812; 47.977657;0.121174;0.000003;28.559109;0.000517;-19.380180;97.934921;98.842911;0.011768;0.015433;0.004471;0.013612;0.000022;0.000000;0.068982;0.300771;43.899315;0.008281;0.023959;0.016511;0.006149;0.015643;0.018966;0.026183;0.000000;0.000380;0.000022;-7.831943;-1.753300;2.704326;0
12345;4; 38.756718; 1.215197; 0.532499; 47.840851;0.120987;0.000003;28.454231;0.000519;-19.354950;98.263374;98.769241;0.011377;0.016039;0.004593;0.014713;0.000017;0.000000;0.072953;0.276546;42.961933;0.007777;0.020883;0.017089;0.006703;0.014673;0.017438;0.027565;0.000000;0.000371;0.000020;-8.134092;-1.225128;1.821454;0
12407;4; 36.071400; 1.206284; 0.518673; 47.139660;0.119291;0.000003;27.857504;0.000532;-19.221802;98.106606;98.371742;0.012231;0.015766;0.005719;0.014928;0.000013;0.000000;0.078581;0.304048;41.335007;0.008614;0.024714;0.018967;0.005953;0.012427;0.018547;0.027427;0.000000;0.000378;0.000022;-7.562523;-1.162459;2.261582;0
12471;4; 35.896553; 1.209346; 0.506397; 47.397430;0.119879;0.000003;28.070513;0.000528;-19.277786;98.321671;98.508659;0.012105;0.014923;0.007600;0.018124;0.000020;0.000000;0.085948;0.297088;40.961246;0.008539;0.032575;0.018117;0.005887;0.016527;0.018152;0.029636;0.000000;0.000372;0.000022;-7.438146;-1.647332;1.647792;0
12533;4; 30.368763; 1.199476; 0.497022; 46.618130;0.118177;0.000003;27.419847;0.000542;-19.134361;98.186089;98.066254;0.012228;0.014497;0.007413;0.018173;0.000022;0.000000;0.097781;0.289715;36.709499;0.008815;0.036998;0.017000;0.005861;0.015560;0.018536;0.035171;0.000000;0.000374;0.000024;-6.738690;-1.977440;2.043096;0
12595;4; 33.609608; 1.198878; 0.491323; 46.552906;0.118037;0.000003;27.398331;0.000543;-19.122444;98.223213;98.039352;0.011859;0.016629;0.005635;0.010897;0.000023;0.000000;0.108958;0.304020;39.743320;0.008265;0.027195;0.018610;0.005208;0.010352;0.020186;0.036348;0.000000;0.000365;0.000026;-8.027247;-1.684177;1.937814;0
12672;4; 34.096828; 1.203828; 0.486919; 46.951710;0.118979;0.000003;27.741871;0.000536;-19.203232;98.120186;98.261803;0.013102;0.017665;0.005307;0.012950;0.000024;0.000000;0.119739;0.291895;39.817310;0.008602;0.029031;0.017297;0.005267;0.016777;0.021325;0.032900;0.000000;0.000364;0.000025;-8.582796;-1.319026;2.224898;0
12737;4; 35.538589; 1.208212; 0.475771; 47.289402;0.119715;0.000003;28.062099;0.000530;-19.275620;98.330093;98.458061;0.013219;0.017994;0.006071;0.010057;0.000044;0.000000;0.134827;0.309350;40.772831;0.009256;0.019345;0.017575;0.004523;0.013315;0.022510;0.039118;0.000000;0.000361;0.000026;-7.851053;-1.525939;1.622179;0
12799;4; 38.488350; 1.215601; 0.481603; 47.873775;0.121023;0.000003;28.577480;0.000520;-19.393372;98.123528;98.787308;0.015449;0.014752;0.006158;0.010438;0.000105;0.000000;0.144933;0.314376;42.767288;0.010340;0.016061;0.016557;0.004285;0.016017;0.021285;0.037050;0.000000;0.000350;0.000025;-7.730152;-1.495039;2.215814;0
12860;4; 39.709446; 1.217112; 0.485005; 47.994915;0.121326;0.000003;28.710136;0.000518;-19.423729;98.091667;98.854477;0.015665;0.016142;0.006941;0.008942;0.000100;0.000000;0.167902;0.317593;43.699894;0.010549;0.019247;0.016499;0.004307;0.015952;0.022064;0.034402;0.000000;0.000326;0.000025;-8.279950;-1.706954;2.301644;0
12923;4; 40.425594; 1.220958; 0.475921; 48.299007;0.122063;0.000003;29.031313;0.000514;-19.496101;98.127686;99.024788;0.016615;0.015759;0.005619;0.008567;0.000105;0.000000;0.211322;0.326685;44.049599;0.010692;0.018058;0.016125;0.004096;0.017162;0.022276;0.032650;0.000000;0.000337;0.000029;-8.270533;-1.723728;2.204531;0
13001;4; 37.879745; 1.221063; 0.474634; 48.311634;0.122051;0.000003;29.026323;0.000513;-19.491333;98.207687;99.029373;0.018975;0.016635;0.004784;0.006916;0.000050;0.000000;0.203946;0.328621;41.898884;0.010421;0.019576;0.015531;0.004573;0.012403;0.024777;0.029532;0.000000;0.000342;0.000031;-7.531703;-1.483318;1.982119;0
13080;4; 37.678055; 1.221857; 0.476483; 48.375175;0.122185;0.000003;29.072290;0.000512;-19.501328;98.052948;99.064461;0.020538;0.015001;0.004781;0.006892;0.000022;0.000000;0.200272;0.327606;41.667103;0.009639;0.022285;0.013534;0.004537;0.014469;0.025318;0.025038;0.000000;0.000344;0.000031;-7.401173;-1.231287;2.404056;0
13141;4; 40.377300; 1.221592; 0.477228; 48.351833;0.122235;0.000003;29.040236;0.000512;-19.494240;98.175194;99.052841;0.022294;0.015450;0.005270;0.006814;0.000025;0.000000;0.190800;0.297584;43.951195;0.008979;0.023853;0.012016;0.004638;0.016390;0.023307;0.024230;0.000000;0.000327;0.000031;-8.073364;-1.317315;2.073599;0
13205;4; 41.077454; 1.214302; 0.482686; 47.777309;0.120768;0.000003;28.555346;0.000523;-19.382935;98.048256;98.729622;0.020610;0.019261;0.006297;0.005806;0.000022;0.000001;0.196953;0.340754;45.072235;0.010215;0.019661;0.011210;0.004177;0.010979;0.024842;0.026800;0.000000;0.000337;0.000031;-8.305957;-1.746394;2.416322;0
13268;4; 37.581856; 1.204706; 0.483421; 47.015549;0.119111;0.000003;27.896034;0.000536;-19.233932;98.158684;98.301224;0.021274;0.024790;0.007564;0.006364;0.000037;0.000001;0.191914;0.323764;42.851467;0.011320;0.025490;0.010817;0.004229;0.010903;0.024671;0.025676;0.000000;0.000358;0.000030;-7.625271;-1.556354;2.119470;0
13329;4; 36.988239; 1.193817; 0.482868; 46.142841;0.117056;0.000003;27.111752;0.000552;-19.051735;98.195618;97.811264;0.018724;0.032788;0.008555;0.006252;0.000107;0.000001;0.150044;0.337354;43.123737;0.012713;0.024425;0.011469;0.003983;0.009044;0.023013;0.032627;0.000000;0.000320;0.000030;-8.383476;-1.282474;2.016278;0
13392;4; 31.070318; 1.172489; 0.474064; 44.422226;0.113236;0.000003;25.675175;0.000585;-18.711296;98.252098;96.838341;0.018096;0.034278;0.008438;0.006136;0.000052;0.000001;0.134029;0.352654;39.447643;0.014126;0.019387;0.012256;0.003704;0.008416;0.025045;0.034959;0.000000;0.000322;0.000030;-7.764477;-2.000688;1.854382;0
13469;4; 32.473167; 1.165349; 0.475613; 43.841099;0.112070;0.000003;25.171310;0.000596;-18.590202;98.397240;96.508629;0.018540;0.037766;0.008570;0.006454;0.000041;0.000001;0.107654;0.320420;41.270302;0.013839;0.023835;0.012735;0.004010;0.008802;0.024782;0.037624;0.000000;0.000332;0.000029;-8.643313;-1.562386;1.413570;0
13532;4; 29.302423; 1.143428; 0.478477; 42.047272;0.108334;0.000004;23.762302;0.000634;-18.240669;98.128510;95.484100;0.019530;0.035107;0.008997;0.006359;0.000041;0.000001;0.115450;0.316988;40.013206;0.013803;0.019116;0.012120;0.003715;0.009489;0.024232;0.038171;0.000000;0.000321;0.000031;-7.427625;-1.728642;2.202280;0
13594;4; 31.620365; 1.130293; 0.475368; 40.965538;0.106075;0.000004;22.937412;0.000658;-18.026817;98.089874;94.860985;0.018120;0.037803;0.010847;0.006093;0.000029;0.000001;0.123518;0.331300;43.246712;0.015532;0.019634;0.012429;0.003700;0.008841;0.023541;0.032942;0.000000;0.000287;0.000033;-7.835545;-1.525412;2.306412;0
13673;4; 25.830444; 1.126138; 0.470056; 40.621521;0.105342;0.000004;22.644642;0.000666;-17.954453;98.148407;94.662209;0.017038;0.027030;0.010022;0.007112;0.000015;0.000001;0.097331;0.328298;37.885063;0.015940;0.022910;0.013286;0.003596;0.008608;0.022639;0.031186;0.000000;0.000304;0.000033;-8.687112;-0.981143;2.147839;0
13736;4; 23.413481; 1.134269; 0.468038; 41.291363;0.106613;0.000004;23.140759;0.000650;-18.084869;98.132538;95.050316;0.016459;0.021791;0.009358;0.008002;0.000010;0.000000;0.080826;0.347891;34.617664;0.016824;0.018352;0.015145;0.003374;0.009525;0.022613;0.032834;0.000000;0.000308;0.000036;-7.876333;-1.616445;2.191301;0
13799;4; 27.847788; 1.146266; 0.462727; 42.276783;0.108618;0.000004;23.895273;0.000629;-18.280869;98.130096;95.617760;0.015540;0.018063;0.011468;0.007927;0.000012;0.000001;0.072375;0.352253;38.325745;0.017059;0.022064;0.015312;0.003162;0.010801;0.022338;0.031679;0.000000;0.000330;0.000036;-7.567909;-1.813908;2.197963;0
13877;4; 25.379435; 1.151361; 0.459745; 42.695274;0.109453;0.000003;24.242554;0.000620;-18.371269;98.061714;95.856712;0.015877;0.016209;0.012977;0.008041;0.000022;0.000000;0.087632;0.368232;35.410988;0.017407;0.016137;0.016589;0.002894;0.011250;0.023156;0.037223;0.000000;0.000394;0.000037;-8.873446;-1.690444;2.381034;0
13939;4; 31.037586; 1.156749; 0.460196; 43.133373;0.110313;0.000003;24.582764;0.000611;-18.459221;98.217461;96.108589;0.017467;0.015498;0.011209;0.009323;0.000034;0.000001;0.081648;0.381536;40.591232;0.015176;0.014129;0.020381;0.002805;0.013860;0.021645;0.046328;0.000000;0.000393;0.000037;-8.669471;-1.663099;1.954276;0
14002;4; 34.170158; 1.166134; 0.461734; 43.897293;0.112029;0.000003;25.211647;0.000595;-18.612633;98.214134;96.544624;0.017733;0.013345;0.010551;0.009543;0.000060;0.000001;0.096461;0.361331;42.731304;0.014486;0.017483;0.020728;0.002843;0.016367;0.019670;0.039506;0.000000;0.000393;0.000037;-9.178348;-2.136954;1.963764;0
14063;4; 34.676876; 1.174093; 0.457396; 44.541470;0.113455;0.000003;25.715977;0.000582;-18.734917;98.179420;96.911774;0.017589;0.010700;0.009076;0.009839;0.000041;0.000001;0.081615;0.341666;42.556828;0.014059;0.015802;0.019211;0.002913;0.019064;0.018149;0.040139;0.000000;0.000382;0.000038;-8.273502;-1.273745;2.061786;0
14126;4; 34.717480; 1.171710; 0.457207; 44.353191;0.113083;0.000003;25.557268;0.000585;-18.695526;98.243690;96.802231;0.019225;0.009532;0.007302;0.009395;0.000020;0.000001;0.079526;0.327554;42.775814;0.014788;0.015421;0.022000;0.002682;0.017825;0.017374;0.038493;0.000000;0.000367;0.000039;-8.696497;-1.056949;1.878839;0
14190;4; 37.400955; 1.170246; 0.455168; 44.234322;0.112823;0.000003;25.475523;0.000588;-18.673347;97.878494;96.734825;0.020156;0.011853;0.007858;0.008722;0.000034;0.000001;0.092189;0.334495;45.228004;0.015007;0.017032;0.021969;0.002730;0.019753;0.017784;0.031745;0.000000;0.000349;0.000046;-8.643660;-0.842417;2.841981;0
14266;4; 43.141785; 1.167027; 0.450993; 43.976738;0.112308;0.000003;25.282669;0.000593;-18.630936;97.980782;96.586243;0.022697;0.014060;0.009276;0.009754;0.000084;0.000002;0.108610;0.329546;50.272453;0.013827;0.018472;0.024263;0.002604;0.022681;0.016815;0.037027;0.000000;0.000337;0.000056;-8.364482;-1.391792;2.589694;0
14345;4; 38.869102; 1.160922; 0.451486; 43.476337;0.111265;0.000003;24.891947;0.000604;-18.539642;98.279991;96.303352;0.022734;0.014230;0.006972;0.008905;0.000055;0.000002;0.114684;0.329555;47.212502;0.014367;0.013514;0.022149;0.002496;0.022446;0.019189;0.047759;0.000000;0.000318;0.000063;-7.624763;-1.822235;1.772531;0
14408;4; 42.368736; 1.161994; 0.454200; 43.561180;0.111516;0.000003;24.957779;0.000602;-18.556328;97.929092;96.353142;0.024825;0.015020;0.004969;0.009790;0.000056;0.000002;0.113578;0.310002;50.034702;0.012558;0.019767;0.020978;0.002642;0.020446;0.018384;0.049479;0.000000;0.000313;0.000064;-8.891591;-1.262977;2.718706;0
14470;4; 37.614880; 1.169419; 0.452369; 44.162460;0.112768;0.000003;25.453302;0.000589;-18.676361;98.182121;96.696938;0.022694;0.013075;0.004598;0.007561;0.000035;0.000001;0.117334;0.322325;45.497131;0.012909;0.015221;0.019058;0.002473;0.014011;0.018252;0.055047;0.000000;0.000301;0.000060;-7.888302;-1.403573;2.054223;0
14532;4; 29.719757; 1.148575; 0.451985; 42.460316;0.109127;0.000003;24.089996;0.000625;-18.338074;98.334671;95.726585;0.024245;0.012203;0.005125;0.006830;0.000017;0.000001;0.110840;0.332548;40.015308;0.013571;0.012509;0.015632;0.002552;0.012131;0.018739;0.051985;0.000000;0.000289;0.000059;-8.247701;-1.581658;1.608240;0
14595;4; 32.726822; 1.151186; 0.451074; 42.675678;0.109529;0.000003;24.287037;0.000621;-18.383430;98.090485;95.849182;0.023459;0.014844;0.006601;0.006947;0.000034;0.000001;0.135033;0.358126;42.632034;0.012385;0.014315;0.016464;0.002536;0.011999;0.019467;0.044901;0.000000;0.000275;0.000058;-8.288995;-2.365693;2.304787;0
14674;4; 32.463379; 1.168590; 0.452110; 44.095085;0.112666;0.000003;25.418785;0.000591;-18.657860;98.167931;96.658806;0.022317;0.015776;0.005912;0.007353;0.000026;0.000001;0.133821;0.321461;41.040951;0.010306;0.014911;0.014052;0.002846;0.013159;0.018930;0.041490;0.000000;0.000278;0.000056;-8.467473;-1.675561;2.093819;0
14737;4; 33.524075; 1.168230; 0.451118; 44.065155;0.112661;0.000003;25.393290;0.000591;-18.651161;97.907181;96.642204;0.021522;0.014250;0.005119;0.008776;0.000044;0.000001;0.132760;0.307499;42.027782;0.008724;0.018534;0.013902;0.003266;0.014033;0.016978;0.039157;0.000000;0.000276;0.000054;-9.288918;-1.181242;2.772455;0
