#TimeStamp(inmicroSec);Age;Anger;Contempt;Disgust;Engagement;Fear;Joy;Sadness;Surprise;Valence;Attention;Browfurrow;BrowRaise;Cheekraise;Chinraise;Dimpler;Eyeclosure;Eyewiden;InnerBrowraise;Jawdrop;Lidtighten;Lipcornerdepressor;Lippress;Lippucker;Lipstretch;Lipsuck;Mouthopen;Nosewrinkle;Smile;Smirk;Upperlipraise;Pitch;Roll;Yaw;Id
48461;4;0.001990;0.192761;0.423864;0.080230;0.004510;0.001825;0.023929;0.194105;0.000000;97.575706;0.020632;0.062233;0.005944;0.109670;0.169961;0.000000;0.000669;0.006301;0.209694;0.038739;0.004762;0.056167;0.156565;0.070959;0.133726;0.048684;0.002962;0.000000;0.000662;0.000025;-5.398974;-1.369563;3.524552;0
48539;4;0.001993;0.192761;0.423214;0.080325;0.004507;0.001825;0.023906;0.194240;0.000000;97.031059;0.019515;0.064507;0.005313;0.107160;0.228656;0.000000;0.000855;0.006544;0.224969;0.038545;0.004704;0.056441;0.170919;0.069595;0.165606;0.056843;0.003244;0.000000;0.000839;0.000025;-5.532514;-1.661548;4.565858;0
48602;4;0.001992;0.192764;0.423167;0.080552;0.004508;0.001825;0.023906;0.194234;0.000000;97.877220;0.019942;0.061718;0.005044;0.085177;0.167113;0.000000;0.000866;0.006747;0.226505;0.037879;0.004658;0.051144;0.213317;0.068718;0.169291;0.060745;0.003188;0.000000;0.000908;0.000025;-4.431071;-1.104277;2.845074;0
48664;4;0.001994;0.192778;0.422614;0.080689;0.004507;0.001824;0.023895;0.194291;0.000000;97.955223;0.022809;0.069813;0.004664;0.079097;0.212341;0.000000;0.001082;0.006770;0.228490;0.044086;0.004030;0.052713;0.228916;0.067935;0.195290;0.061556;0.003321;0.000000;0.001080;0.000023;-5.620502;-1.086433;2.653887;0
48728;4;0.001992;0.192759;0.423121;0.080662;0.004506;0.001825;0.023899;0.194286;0.000000;97.028366;0.017198;0.060513;0.003867;0.086708;0.280349;0.000000;0.000688;0.006268;0.233804;0.039701;0.004101;0.051305;0.233587;0.067900;0.171550;0.062020;0.003871;0.000000;0.001124;0.000022;-4.656204;-1.509945;4.570540;0
48805;4;0.001987;0.192755;0.424209;0.080490;0.004503;0.001826;0.023917;0.194391;0.000000;97.225891;0.016144;0.059983;0.004466;0.080001;0.216775;0.000000;0.000730;0.005713;0.254483;0.037577;0.004047;0.043092;0.204236;0.070710;0.120041;0.065937;0.003654;0.000000;0.001124;0.000022;-5.376421;-0.964786;4.216456;0
48868;4;0.001986;0.192747;0.424429;0.080600;0.004496;0.001826;0.023905;0.194627;0.000000;97.228401;0.013907;0.063173;0.005236;0.094551;0.216102;0.000000;0.000756;0.005296;0.291668;0.037918;0.003864;0.049509;0.220107;0.059487;0.112336;0.073506;0.004033;0.000000;0.001149;0.000022;-5.355907;-1.927090;4.211813;0
48945;4;0.001988;0.192749;0.424503;0.080649;0.004498;0.001826;0.023911;0.194538;0.000000;97.111557;0.014539;0.063841;0.005571;0.118082;0.184079;0.000000;0.000696;0.005114;0.269890;0.048059;0.004139;0.039346;0.228024;0.049874;0.109934;0.072887;0.004548;0.000000;0.001113;0.000019;-5.017836;-0.668233;4.424294;0
49009;4;0.001982;0.192738;0.425392;0.080945;0.004497;0.001826;0.023924;0.194600;0.000000;97.405212;0.011531;0.064315;0.005066;0.114949;0.169442;0.000000;0.000612;0.004957;0.272808;0.046573;0.004053;0.031694;0.278919;0.050829;0.067052;0.075289;0.004585;0.000000;0.001136;0.000019;-5.686324;-1.474987;3.873130;0
49071;4;0.001982;0.192726;0.425468;0.080808;0.004494;0.001827;0.023919;0.194691;0.000000;97.721863;0.007920;0.062431;0.005946;0.125618;0.129839;0.000000;0.000585;0.004796;0.287237;0.044070;0.004075;0.028815;0.257057;0.047056;0.063741;0.077701;0.004530;0.000000;0.001154;0.000020;-4.620315;-1.311196;3.206161;0
49133;4;0.001983;0.192726;0.425448;0.080884;0.004491;0.001827;0.023919;0.194771;0.000000;97.641808;0.008302;0.067083;0.005940;0.146975;0.135450;0.000000;0.000508;0.004953;0.298186;0.049063;0.004391;0.024850;0.265506;0.041162;0.063822;0.076974;0.004531;0.000000;0.001101;0.000020;-5.416374;-0.711459;3.382933;0
49195;4;0.001983;0.192727;0.425714;0.080910;0.004496;0.001827;0.023928;0.194577;0.000000;97.573112;0.008667;0.057114;0.005797;0.144605;0.091694;0.000000;0.000430;0.004669;0.273886;0.044595;0.004207;0.029476;0.279972;0.038319;0.049960;0.077639;0.004083;0.000000;0.001083;0.000019;-5.727714;-1.085192;3.530056;0
49257;4;0.001984;0.192731;0.425760;0.080989;0.004490;0.001827;0.023914;0.194782;0.000000;97.738434;0.009896;0.065939;0.006128;0.165013;0.076745;0.000000;0.000465;0.004925;0.301070;0.047893;0.004735;0.049217;0.284824;0.033312;0.048819;0.083048;0.003930;0.000000;0.001084;0.000019;-4.894466;-1.001239;3.168814;0
49336;4;0.001983;0.192725;0.425633;0.081310;0.004483;0.001827;0.023902;0.195049;0.000000;96.629967;0.007277;0.069282;0.005553;0.161014;0.095804;0.000000;0.000450;0.005291;0.342430;0.044190;0.005126;0.038384;0.336997;0.029503;0.058417;0.091561;0.004626;0.000000;0.001215;0.000020;-4.001882;-0.956590;5.220166;0
49414;4;0.001981;0.192719;0.425803;0.081253;0.004487;0.001828;0.023898;0.194953;0.000000;97.381119;0.006157;0.064713;0.005519;0.131562;0.094443;0.000000;0.000429;0.005492;0.318306;0.041360;0.005562;0.047874;0.331584;0.029794;0.051839;0.097569;0.004510;0.000000;0.001132;0.000021;-5.663134;-1.314910;3.920584;0
49478;4;0.001981;0.192722;0.425873;0.081539;0.004490;0.001828;0.023903;0.194844;0.000000;96.922867;0.006675;0.058720;0.004848;0.128855;0.148254;0.000000;0.000490;0.006265;0.302755;0.041829;0.005531;0.045819;0.386856;0.030717;0.050030;0.100172;0.005023;0.000000;0.001214;0.000021;-5.002104;-1.608254;4.750416;0
49539;4;0.001985;0.192723;0.425342;0.081456;0.004493;0.001828;0.023903;0.194717;0.000000;97.609398;0.007037;0.053269;0.007143;0.143040;0.153226;0.000000;0.000650;0.006305;0.289822;0.044694;0.005348;0.038221;0.378069;0.029772;0.074065;0.096098;0.004921;0.000000;0.001189;0.000021;-5.151784;-1.075166;3.452865;0
49603;4;0.001985;0.192729;0.425609;0.081087;0.004488;0.001828;0.023903;0.194828;0.000000;97.003922;0.009259;0.054872;0.007715;0.152149;0.164618;0.000000;0.000599;0.006028;0.318341;0.048791;0.006061;0.053299;0.312881;0.026123;0.061518;0.098469;0.004632;0.000000;0.001087;0.000021;-5.320137;-1.669175;4.612772;0
49666;4;0.001987;0.192725;0.425307;0.081260;0.004490;0.001828;0.023902;0.194739;0.000000;97.638016;0.008196;0.047887;0.008523;0.159784;0.204714;0.000000;0.000608;0.004800;0.315673;0.044804;0.005878;0.052019;0.349680;0.027476;0.074598;0.094690;0.004716;0.000000;0.001084;0.000020;-4.979675;-1.250451;3.391176;0
49742;4;0.001991;0.192723;0.424796;0.081022;0.004484;0.001828;0.023881;0.194929;0.000000;96.896881;0.007880;0.054462;0.009946;0.189768;0.230952;0.000000;0.000717;0.004744;0.342925;0.044925;0.006798;0.062066;0.302079;0.023113;0.100007;0.098038;0.004556;0.000000;0.001010;0.000021;-5.918694;-1.376645;4.793811;0
49804;4;0.001990;0.192726;0.424824;0.080860;0.004489;0.001828;0.023895;0.194706;0.000000;96.538162;0.008761;0.046429;0.010049;0.164386;0.233753;0.000000;0.000763;0.004439;0.313968;0.047650;0.006928;0.050575;0.281930;0.020315;0.098413;0.093761;0.005378;0.000000;0.001039;0.000022;-6.500608;-1.758479;5.359316;0
49869;4;0.001990;0.192746;0.425133;0.080765;0.004493;0.001828;0.023925;0.194467;0.000000;97.073997;0.013943;0.038138;0.010713;0.167183;0.192290;0.000000;0.000910;0.004555;0.300265;0.057024;0.007154;0.049956;0.273851;0.018240;0.080275;0.084229;0.005506;0.000000;0.001102;0.000021;-5.759471;-1.656524;4.490807;0
49930;4;0.001994;0.192762;0.424914;0.080710;0.004493;0.001827;0.023930;0.194448;0.000000;96.610138;0.018198;0.040407;0.013998;0.197214;0.197371;0.000000;0.000835;0.004247;0.304729;0.058336;0.006865;0.043129;0.262014;0.018535;0.091520;0.082819;0.006055;0.000000;0.001115;0.000022;-5.221856;-0.971024;5.250524;0
49993;4;0.001995;0.192761;0.424908;0.080821;0.004490;0.001827;0.023930;0.194534;0.000000;96.762489;0.017594;0.043256;0.014676;0.213497;0.157215;0.000000;0.001075;0.004066;0.319017;0.055479;0.006325;0.034210;0.278421;0.019182;0.091951;0.082053;0.006346;0.000000;0.001199;0.000025;-5.487788;-0.951192;5.012737;0
50070;4;0.001995;0.192773;0.425018;0.080518;0.004485;0.001827;0.023927;0.194697;0.000000;96.953468;0.021007;0.048055;0.013171;0.218908;0.142533;0.000000;0.001265;0.003821;0.353033;0.052474;0.006815;0.045201;0.221035;0.019153;0.087736;0.087083;0.005912;0.000000;0.001171;0.000025;-5.027947;-1.156641;4.698864;0
50149;4;0.001998;0.192781;0.424385;0.080465;0.004490;0.001826;0.023929;0.194482;0.000000;96.645790;0.022957;0.042082;0.012885;0.217745;0.150369;0.000000;0.001140;0.003678;0.327382;0.051482;0.006362;0.041846;0.207801;0.021117;0.116769;0.079957;0.006427;0.000000;0.001231;0.000027;-4.533021;-1.406576;5.195824;0
50211;4;0.001996;0.192779;0.424795;0.080429;0.004487;0.001826;0.023937;0.194615;0.000000;96.444527;0.022522;0.044820;0.012784;0.208798;0.126714;0.000000;0.001435;0.003833;0.350981;0.051298;0.006668;0.032647;0.208764;0.022763;0.096655;0.081741;0.005985;0.000000;0.001210;0.000029;-5.072763;-0.678660;5.497609;0
50275;4;0.001992;0.192783;0.424873;0.080353;0.004488;0.001826;0.023940;0.194551;0.000000;97.043198;0.023594;0.042350;0.014553;0.161110;0.141831;0.000000;0.001276;0.003793;0.348863;0.052901;0.005589;0.043482;0.197940;0.023442;0.091463;0.077906;0.006014;0.000000;0.001188;0.000027;-5.100201;-1.122680;4.544772;0
50336;4;0.001991;0.192781;0.424976;0.080590;0.004487;0.001826;0.023941;0.194580;0.000000;97.163864;0.022776;0.043973;0.013888;0.151321;0.158819;0.000000;0.001409;0.003987;0.348800;0.047565;0.005566;0.041424;0.237590;0.024801;0.084389;0.078576;0.004720;0.000000;0.001261;0.000026;-5.361060;-1.511631;4.330220;0
50398;4;0.001989;0.192790;0.425072;0.080602;0.004491;0.001826;0.023950;0.194462;0.000000;97.199440;0.025544;0.044405;0.013370;0.135301;0.185499;0.000000;0.001088;0.004040;0.329817;0.046038;0.005339;0.044173;0.239274;0.027486;0.077718;0.075370;0.003949;0.000000;0.001182;0.000024;-5.878497;-1.895537;4.265271;0
50461;4;0.001989;0.192784;0.425244;0.080516;0.004491;0.001826;0.023957;0.194444;0.000000;97.271156;0.024044;0.041239;0.010913;0.140943;0.151150;0.000000;0.001441;0.004153;0.331212;0.046994;0.005399;0.038900;0.227377;0.026908;0.069910;0.072920;0.004361;0.000000;0.001177;0.000023;-5.817355;-1.634936;4.131891;0
50540;4;0.001987;0.192800;0.425105;0.080177;0.004489;0.001826;0.023973;0.194407;0.000000;98.001511;0.028490;0.038070;0.010072;0.095098;0.151854;0.000000;0.000946;0.003734;0.348427;0.040868;0.004835;0.024839;0.171520;0.025178;0.074609;0.069037;0.003613;0.000000;0.001148;0.000021;-5.973938;-1.650625;2.537035;0
50602;4;0.001986;0.192781;0.425151;0.080326;0.004495;0.001826;0.023970;0.194283;0.000000;97.364616;0.023718;0.037410;0.010391;0.083623;0.187421;0.000000;0.000513;0.003211;0.309498;0.036635;0.004188;0.018749;0.198204;0.029599;0.072522;0.065235;0.004279;0.000000;0.001078;0.000020;-5.842285;-1.168853;3.952844;0
50665;4;0.001982;0.192766;0.425599;0.080097;0.004498;0.001826;0.023975;0.194236;0.000000;97.996666;0.020637;0.040851;0.010292;0.065479;0.165836;0.000000;0.000448;0.003254;0.282834;0.035844;0.003760;0.012798;0.154798;0.028610;0.050830;0.062528;0.004798;0.000000;0.000900;0.000019;-5.240199;-1.808795;2.549387;0
50727;4;0.001980;0.192778;0.425682;0.080193;0.004500;0.001825;0.023984;0.194190;0.000000;98.255058;0.023990;0.047305;0.008886;0.051743;0.197383;0.000000;0.000272;0.004010;0.269394;0.037960;0.003414;0.014453;0.165160;0.032416;0.045149;0.058374;0.004574;0.000000;0.000872;0.000018;-5.331244;-1.742658;1.845763;0
50806;4;0.001978;0.192757;0.425888;0.080338;0.004500;0.001826;0.023978;0.194224;0.000000;98.416199;0.018739;0.048345;0.005174;0.048727;0.183158;0.000000;0.000191;0.004343;0.259938;0.030479;0.003062;0.014118;0.189424;0.034607;0.036002;0.058034;0.005206;0.000000;0.000786;0.000018;-5.096014;-1.756160;1.353105;0
50868;4;0.001977;0.192752;0.425993;0.080327;0.004499;0.001826;0.023982;0.194236;0.000000;98.279861;0.017962;0.048306;0.005225;0.046483;0.137034;0.000000;0.000164;0.004191;0.265194;0.030803;0.003271;0.013902;0.187538;0.035281;0.030268;0.054664;0.005338;0.000000;0.000661;0.000017;-5.351754;-1.384851;1.772918;0
50946;4;0.001976;0.192732;0.425874;0.080500;0.004497;0.001826;0.023956;0.194451;0.000000;98.369423;0.012601;0.062402;0.005409;0.058095;0.146050;0.000000;0.000174;0.004196;0.269519;0.027924;0.003128;0.026578;0.203510;0.043522;0.035987;0.054480;0.005537;0.000000;0.000634;0.000017;-4.886896;-1.613569;1.501011;0
51008;4;0.001975;0.192725;0.425946;0.080303;0.004498;0.001826;0.023955;0.194455;0.000000;98.277298;0.010962;0.065565;0.003881;0.052026;0.188777;0.000000;0.000142;0.004918;0.256923;0.025135;0.003274;0.024435;0.166021;0.047416;0.031387;0.054594;0.004942;0.000000;0.000569;0.000015;-4.706517;-1.913421;1.780499;0
51070;4;0.001974;0.192717;0.426054;0.080499;0.004497;0.001825;0.023953;0.194519;0.000000;98.422920;0.008865;0.071606;0.002945;0.066320;0.173942;0.000000;0.000133;0.005632;0.255974;0.023342;0.003194;0.028913;0.194119;0.048383;0.024137;0.050689;0.004444;0.000000;0.000576;0.000013;-4.405810;-1.873399;1.331514;0
51133;4;0.001972;0.192723;0.426115;0.080634;0.004499;0.001825;0.023956;0.194533;0.000000;98.444359;0.010156;0.077321;0.002082;0.053455;0.185381;0.000000;0.000146;0.007403;0.246875;0.025155;0.002991;0.029644;0.211854;0.050579;0.020790;0.051156;0.004069;0.000000;0.000616;0.000012;-4.234975;-2.074346;1.262003;0
51196;4;0.001973;0.192721;0.426152;0.080573;0.004498;0.001825;0.023962;0.194517;0.000000;98.338448;0.010188;0.070836;0.001680;0.061081;0.187832;0.000000;0.000142;0.007699;0.254208;0.023225;0.002951;0.019078;0.207774;0.050558;0.019934;0.054873;0.003997;0.000000;0.000548;0.000011;-4.352441;-1.459301;1.596683;0
51258;4;0.001975;0.192716;0.426163;0.080522;0.004498;0.001826;0.023965;0.194482;0.000000;98.515907;0.008462;0.063874;0.001240;0.080709;0.171901;0.000000;0.000146;0.007584;0.261603;0.019082;0.003163;0.019962;0.205785;0.053148;0.018868;0.051514;0.004293;0.000000;0.000583;0.000011;-3.143899;-2.511734;1.022909;0
51336;4;0.001976;0.192725;0.426346;0.080062;0.004505;0.001826;0.023969;0.194256;0.000000;97.534981;0.011627;0.062474;0.004726;0.078236;0.153592;99.971848;0.000205;0.003925;0.224769;0.023130;0.003766;0.018923;0.126988;0.060111;0.020882;0.047724;0.008445;0.000000;0.000446;0.000011;-4.731089;-0.961470;3.609938;0
51414;4;0.001975;0.192718;0.426587;0.079904;0.004509;0.001826;0.023967;0.194155;0.000000;97.306641;0.009914;0.061524;0.009599;0.057897;0.168696;99.998596;0.000201;0.002241;0.199506;0.018495;0.004446;0.007713;0.100264;0.060870;0.027924;0.046263;0.016339;0.000000;0.000410;0.000013;-4.413703;-1.321986;4.064607;0
51477;4;0.001975;0.192731;0.427659;0.079829;0.004513;0.001825;0.023978;0.194021;0.000000;97.490158;0.013715;0.062255;0.028754;0.045082;0.143315;99.950447;0.000165;0.001539;0.181611;0.025059;0.004934;0.006123;0.086392;0.067723;0.025710;0.041064;0.036858;0.000000;0.000373;0.000013;-3.852869;-2.020929;3.702341;0
51540;4;0.001973;0.192740;0.428443;0.079940;0.004512;0.001824;0.023978;0.194079;0.000000;97.691681;0.016541;0.074937;0.082009;0.036688;0.112704;1.029435;0.000141;0.001251;0.176623;0.033024;0.004556;0.005692;0.093252;0.067940;0.022306;0.038831;0.052993;0.000000;0.000346;0.000012;-4.429158;-2.507998;3.273518;0
51602;4;0.001974;0.192751;0.427756;0.079951;0.004511;0.001823;0.023978;0.194143;0.000000;97.660553;0.019519;0.083178;0.167181;0.033730;0.128795;0.000285;0.000123;0.000991;0.182102;0.038950;0.004876;0.006817;0.086913;0.077255;0.024006;0.038565;0.034749;0.000000;0.000349;0.000013;-4.163254;-1.742401;3.342092;0
51665;4;0.001973;0.192747;0.427243;0.079891;0.004509;0.001823;0.023972;0.194167;0.000000;97.323517;0.018617;0.083037;0.374713;0.038047;0.110607;0.000004;0.000107;0.000825;0.190651;0.039672;0.005070;0.022081;0.076522;0.072313;0.026850;0.034892;0.020054;0.000000;0.000312;0.000012;-4.461387;-2.290513;4.032310;0
51743;4;0.001971;0.192740;0.426990;0.079995;0.004502;0.001822;0.023950;0.194481;0.000000;97.635185;0.016813;0.102596;0.675707;0.036718;0.119794;0.000001;0.000091;0.000898;0.214765;0.043837;0.006638;0.034607;0.075162;0.069425;0.029018;0.036801;0.009728;0.000000;0.000297;0.000012;-4.963060;-2.512120;3.397303;0
51805;4;0.001972;0.192752;0.427096;0.080162;0.004504;0.001821;0.023947;0.194441;0.000000;97.826721;0.019991;0.107435;1.469810;0.039760;0.115146;0.000002;0.000098;0.000638;0.204398;0.051767;0.007375;0.045982;0.061798;0.073653;0.037105;0.035098;0.007837;0.000000;0.000311;0.000012;-4.763864;-2.625932;2.965189;0
51867;4;0.001972;0.192746;0.427370;0.080337;0.004506;0.001822;0.023950;0.194402;0.000000;97.786079;0.018404;0.102975;0.666554;0.043737;0.126476;0.000001;0.000084;0.001098;0.199172;0.050719;0.006793;0.040138;0.055726;0.080634;0.033733;0.035925;0.007442;0.000000;0.000323;0.000012;-5.388901;-2.754943;3.059915;0
51930;4;0.001972;0.192752;0.427399;0.080296;0.004502;0.001821;0.023955;0.194526;0.000000;97.607620;0.019899;0.111975;0.484531;0.062025;0.114751;0.000000;0.000097;0.001758;0.213541;0.058719;0.007008;0.031714;0.054781;0.073141;0.028316;0.034973;0.006720;0.000000;0.000307;0.000012;-5.047978;-2.407452;3.456665;0
51994;4;0.001974;0.192731;0.427543;0.080532;0.004506;0.001822;0.023953;0.194387;0.000000;97.612488;0.014359;0.100443;0.178928;0.074226;0.121494;0.000000;0.000090;0.002301;0.192280;0.041227;0.007118;0.029752;0.053704;0.075402;0.033618;0.032778;0.006337;0.000000;0.000272;0.000012;-4.436140;-2.045485;3.446241;0
52071;4;0.001978;0.192738;0.427842;0.080952;0.004507;0.001823;0.023956;0.194302;0.000000;97.789978;0.016458;0.090234;0.095242;0.104468;0.165866;0.000000;0.000108;0.002440;0.201323;0.035961;0.007018;0.035731;0.059630;0.081729;0.044433;0.033239;0.006692;0.000000;0.000258;0.000011;-4.953319;-2.104485;3.050901;0
52149;4;0.001980;0.192730;0.428665;0.081789;0.004512;0.001824;0.023957;0.194142;0.000000;97.606316;0.014499;0.081042;0.080759;0.113763;0.161529;0.000000;0.000114;0.002492;0.180708;0.033466;0.008160;0.038312;0.046607;0.086636;0.051003;0.030490;0.006087;0.000000;0.000213;0.000013;-4.438328;-2.562007;3.459454;0
52211;4;0.001980;0.192724;0.429038;0.082102;0.004513;0.001824;0.023952;0.194150;0.000000;97.404503;0.012943;0.083806;0.052507;0.125213;0.142402;0.000000;0.000154;0.002220;0.172919;0.030798;0.008272;0.044118;0.043038;0.088261;0.050188;0.029249;0.005848;0.000000;0.000213;0.000011;-3.930766;-2.568772;3.874539;0
52274;4;0.001982;0.192734;0.429601;0.082635;0.004518;0.001824;0.023958;0.193974;0.000000;97.852547;0.015546;0.075845;0.039542;0.137012;0.125424;0.000000;0.000189;0.002081;0.155540;0.026664;0.007348;0.045519;0.035271;0.094600;0.053363;0.029138;0.005768;0.000000;0.000195;0.000011;-4.070221;-1.811115;2.904115;0
52336;4;0.001980;0.192728;0.429070;0.082139;0.004515;0.001823;0.023953;0.194123;0.000000;97.213867;0.013941;0.088917;0.034918;0.131685;0.116892;0.000001;0.000215;0.002510;0.156420;0.028813;0.007201;0.037656;0.037052;0.091289;0.049818;0.028744;0.005459;0.000000;0.000189;0.000012;-5.122966;-2.290958;4.238703;0
52398;4;0.001980;0.192735;0.429594;0.082453;0.004514;0.001823;0.023961;0.194125;0.000000;96.936783;0.015983;0.089013;0.082642;0.118421;0.100104;0.885752;0.000251;0.001731;0.164328;0.032495;0.007483;0.021756;0.037703;0.088926;0.054723;0.028129;0.012135;0.000000;0.000190;0.000014;-4.529083;-1.781285;4.727032;0
52462;4;0.001980;0.192756;0.430928;0.083166;0.004508;0.001822;0.023963;0.194251;0.000000;97.135208;0.021746;0.097259;0.205851;0.105965;0.102402;99.847206;0.000182;0.001278;0.192056;0.047288;0.007065;0.014627;0.044084;0.082073;0.062593;0.029714;0.028786;0.000000;0.000189;0.000013;-4.659199;-1.941295;4.381954;0
52540;4;0.001977;0.192776;0.430461;0.082265;0.004507;0.001820;0.023962;0.194372;0.000000;97.069481;0.027471;0.119949;0.475156;0.084133;0.089904;37.158390;0.000164;0.001086;0.183317;0.068167;0.005943;0.014187;0.042954;0.082244;0.056005;0.030105;0.040747;0.000000;0.000194;0.000012;-4.385718;-2.022569;4.498755;0
52570;4;0.001974;0.192756;0.431010;0.082541;0.004505;0.001819;0.023939;0.194588;0.000000;97.211105;0.021777;0.136201;1.241262;0.071660;0.089010;0.044435;0.000132;0.000902;0.181009;0.072928;0.006387;0.018105;0.035771;0.089426;0.058541;0.030655;0.047699;0.000000;0.000206;0.000013;-4.269215;-1.850238;4.243802;0
52633;4;0.001973;0.192748;0.430501;0.082661;0.004502;0.001819;0.023933;0.194679;0.000000;97.514320;0.019556;0.139971;1.167550;0.084025;0.081226;0.000234;0.000129;0.000957;0.188008;0.067250;0.007033;0.025581;0.033807;0.078783;0.049921;0.030750;0.026125;0.000000;0.000202;0.000012;-4.058188;-2.024158;3.652731;0
52696;4;0.001972;0.192753;0.430014;0.082679;0.004500;0.001818;0.023923;0.194790;0.000000;97.332115;0.020847;0.154599;1.610239;0.087578;0.076185;0.000010;0.000152;0.000984;0.183131;0.077403;0.007516;0.034524;0.034275;0.077606;0.050640;0.031240;0.013217;0.000000;0.000213;0.000013;-5.153080;-1.868879;4.015784;0
52773;4;0.001971;0.192750;0.429597;0.082593;0.004500;0.001818;0.023913;0.194864;0.000000;97.242439;0.020049;0.166047;2.140854;0.085878;0.081312;0.000003;0.000186;0.000998;0.172591;0.084390;0.006806;0.032378;0.030473;0.079732;0.058086;0.030199;0.009329;0.000000;0.000210;0.000013;-4.464974;-2.417755;4.185708;0
52836;4;0.001971;0.192748;0.429291;0.082344;0.004501;0.001818;0.023923;0.194780;0.000000;97.638840;0.019464;0.155740;3.403959;0.066767;0.085584;0.000002;0.000167;0.000869;0.175380;0.101993;0.006332;0.018411;0.036559;0.079026;0.058295;0.029884;0.009241;0.000000;0.000207;0.000014;-5.113928;-1.986093;3.389383;0
